id,armed,armed_factor,age,gender,race,white,black,hispanic,asian,native,other,city,state,signs_of_mental_illness,mental_illness,threat_level,attack,flee,flee_factor,body_camera,bodycam
1188,unarmed,0,26,M,White,1,0,0,0,0,0,Mesa,AZ,FALSE,0,other,0,Not fleeing,0,TRUE,1
1171,knife,1,24,M,Hispanic,0,0,1,0,0,0,North Hills,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1174,gun,1,38,M,White,1,0,0,0,0,0,Rainbow City,AL,FALSE,0,other,0,Not fleeing,0,FALSE,0
1178,gun,1,33,M,White,1,0,0,0,0,0,Tucson,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1182,toy weapon,1,28,M,White,1,0,0,0,0,0,Orlando,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
1184,knife,1,27,M,White,1,0,0,0,0,0,Medford,OR,FALSE,0,other,0,Foot,1,FALSE,0
1186,gun,1,39,M,White,1,0,0,0,0,0,Phoenix,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1189,garden tool,1,29,M,White,1,0,0,0,0,0,Union City,CA,TRUE,1,other,0,Not fleeing,0,TRUE,1
1185,gun,1,36,M,White,1,0,0,0,0,0,Dallas,TX,FALSE,0,attack,1,Car,1,FALSE,0
1187,knife,1,55,M,White,1,0,0,0,0,0,Statesville,NC,TRUE,1,other,0,Not fleeing,0,FALSE,0
1190,gun,1,28,M,White,1,0,0,0,0,0,Valdosta,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1191,gun,1,40,M,Black,0,1,0,0,0,0,Port Barre,LA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1194,gun,1,33,M,White,1,0,0,0,0,0,Meridianville,AL,FALSE,0,other,0,Foot,1,TRUE,1
1202,knife,1,37,M,White,1,0,0,0,0,0,Kerrville,TX,FALSE,0,other,0,Other,1,FALSE,0
1201,gun,1,39,M,Black,0,1,0,0,0,0,Eufaula,OK,TRUE,1,attack,1,Car,1,FALSE,0
1200,toy weapon,1,43,M,White,1,0,0,0,0,0,Clanton,AL,FALSE,0,other,0,Not fleeing,0,TRUE,1
1199,knife,1,38,M,Hispanic,0,0,1,0,0,0,Reno,NV,TRUE,1,other,0,Not fleeing,0,FALSE,0
1203,gun,1,55,M,White,1,0,0,0,0,0,Burns,OR,FALSE,0,other,0,Not fleeing,0,FALSE,0
1204,gun,1,52,M,White,1,0,0,0,0,0,Mountain Pine,AR,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1205,gun,1,32,M,Black,0,1,0,0,0,0,Memphis,TN,FALSE,0,attack,1,Other,1,TRUE,1
1206,gun,1,31,M,Hispanic,0,0,1,0,0,0,Santa Fe,NM,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1207,knife,1,27,M,White,1,0,0,0,0,0,Latta,SC,FALSE,0,other,0,Not fleeing,0,FALSE,0
1208,toy weapon,1,40,M,Asian,0,0,0,1,0,0,Lenoir City,TN,TRUE,1,other,0,Not fleeing,0,FALSE,0
1209,unknown,1,31,F,Black,0,1,0,0,0,0,Dearborn,MI,TRUE,1,other,0,Car,1,FALSE,0
1210,gun,1,30,M,White,1,0,0,0,0,0,Mansfield,TX,FALSE,0,attack,1,Car,1,FALSE,0
1212,gun,1,26,M,Hispanic,0,0,1,0,0,0,Cobb County,GA,FALSE,0,attack,1,Car,1,FALSE,0
1213,unknown,1,32,F,Native,0,0,0,0,1,0,Tacoma,WA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1214,gun,1,33,M,White,1,0,0,0,0,0,Omaha,NE,TRUE,1,attack,1,Foot,1,FALSE,0
1215,gun,1,19,M,Black,0,1,0,0,0,0,Clackamas County,OR,TRUE,1,other,0,Not fleeing,0,FALSE,0
1216,gun,1,33,M,Black,0,1,0,0,0,0,Lynn,MA,FALSE,0,attack,1,Other,1,FALSE,0
1218,gun,1,29,M,Black,0,1,0,0,0,0,Irving,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
1226,unknown,1,41,F,White,1,0,0,0,0,0,Phenix City,AL,FALSE,0,attack,1,Car,1,FALSE,0
1221,gun,1,29,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1222,scissors,1,38,M,Hispanic,0,0,1,0,0,0,Fort Collins,CO,FALSE,0,other,0,Not fleeing,0,FALSE,0
1224,gun,1,64,M,Hispanic,0,0,1,0,0,0,Rossville,GA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1230,gun,1,42,M,White,1,0,0,0,0,0,Sugar Creek,MO,FALSE,0,attack,1,Car,1,FALSE,0
1223,knife,1,46,M,Hispanic,0,0,1,0,0,0,Immokalee,FL,FALSE,0,other,0,Not fleeing,0,FALSE,0
1288,gun,1,42,M,White,1,0,0,0,0,0,Bakersfield,CA,FALSE,0,attack,1,Car,1,FALSE,0
1220,knife,1,37,M,Black,0,1,0,0,0,0,Wilkinsburg,PA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1225,unarmed,0,25,M,White,1,0,0,0,0,0,Saginaw,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1219,toy weapon,1,36,M,Black,0,1,0,0,0,0,Washington,DC,FALSE,0,attack,1,Foot,1,FALSE,0
1232,gun,1,21,M,Hispanic,0,0,1,0,0,0,Albuquerque,NM,TRUE,1,attack,1,Car,1,TRUE,1
1231,knife,1,30,M,White,1,0,0,0,0,0,Rancho Cordova,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
1233,gun,1,53,M,White,1,0,0,0,0,0,Schulter,OK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1234,gun,1,31,M,Hispanic,0,0,1,0,0,0,Ocala,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1235,gun,1,22,M,Native,0,0,0,0,1,0,Rosebud,SD,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1236,knife,1,24,M,White,1,0,0,0,0,0,Mesa,AZ,TRUE,1,other,0,Not fleeing,0,TRUE,1
1237,unarmed,0,36,M,Black,0,1,0,0,0,0,San Antonio,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
1238,gun,1,47,M,White,1,0,0,0,0,0,Kansas City,MO,FALSE,0,attack,1,Foot,1,FALSE,0
1243,toy weapon,1,54,M,White,1,0,0,0,0,0,Perry Township,OH,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1250,gun,1,43,M,Hispanic,0,0,1,0,0,0,El Paso,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1242,unknown,1,38,M,Other,0,0,0,0,0,1,Hilo,HI,FALSE,0,other,0,Car,1,FALSE,0
1246,gun,1,30,M,White,1,0,0,0,0,0,Milton,FL,FALSE,0,other,0,Car,1,FALSE,0
1248,gun,1,51,M,White,1,0,0,0,0,0,Union Grove,NC,FALSE,0,attack,1,Foot,1,FALSE,0
1249,gun,1,55,M,White,1,0,0,0,0,0,Seaside,OR,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1240,gun,1,16,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Car,1,TRUE,1
1239,gun,1,23,M,Black,0,1,0,0,0,0,Columbus,OH,FALSE,0,other,0,Other,1,FALSE,0
1241,gun,1,36,M,White,1,0,0,0,0,0,Austin,AR,FALSE,0,other,0,Not fleeing,0,FALSE,0
1245,gun,1,33,M,Black,0,1,0,0,0,0,Chester,PA,FALSE,0,attack,1,Car,1,FALSE,0
1247,unarmed,0,17,M,Black,0,1,0,0,0,0,Austin,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
1252,unknown,1,22,M,Black,0,1,0,0,0,0,New Orleans,LA,FALSE,0,other,0,Car,1,FALSE,0
1251,unarmed,0,22,M,Hispanic,0,0,1,0,0,0,Anaheim,CA,FALSE,0,undetermined,0,Not fleeing,0,TRUE,1
1256,gun,1,29,M,Other,0,0,0,0,0,1,Hilo,HI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1253,gun,1,41,M,White,1,0,0,0,0,0,Louisville,KY,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1254,gun,1,67,M,White,1,0,0,0,0,0,Abingdon,MD,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1255,gun,1,36,M,Native,0,0,0,0,1,0,Barrow,AK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1257,knife,1,52,M,White,1,0,0,0,0,0,Roseville,MN,TRUE,1,attack,1,Not fleeing,0,TRUE,1
1260,gun,1,56,M,Other,0,0,0,0,0,1,Henderson County,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1258,knife,1,35,M,White,1,0,0,0,0,0,Maiden,NC,TRUE,1,other,0,Not fleeing,0,FALSE,0
1261,ax,1,45,M,White,1,0,0,0,0,0,Lancaster,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1263,machete,1,30,M,Black,0,1,0,0,0,0,Columbus,OH,FALSE,0,attack,1,Car,1,FALSE,0
1262,gun,1,29,M,Black,0,1,0,0,0,0,Boston,MA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1273,gun,1,53,M,White,1,0,0,0,0,0,Fort Worth,TX,FALSE,0,other,0,Not fleeing,0,FALSE,0
1276,gun,1,32,F,Black,0,1,0,0,0,0,Syracuse,NY,TRUE,1,other,0,Not fleeing,0,FALSE,0
1266,gun,1,22,M,Black,0,1,0,0,0,0,Baton Rouge,LA,TRUE,1,attack,1,Car,1,TRUE,1
1270,unarmed,0,24,M,Black,0,1,0,0,0,0,Beckville,TX,FALSE,0,other,0,Other,1,FALSE,0
1272,unarmed,0,19,M,Black,0,1,0,0,0,0,Arvonia,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1268,gun,1,29,M,Black,0,1,0,0,0,0,Urbandale,IA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1269,knife,1,50,M,White,1,0,0,0,0,0,Bradenton,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
1271,gun,1,29,M,Hispanic,0,0,1,0,0,0,Los Angeles,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1280,knife,1,26,M,White,1,0,0,0,0,0,Van Nuys,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1274,unknown,1,39,M,White,1,0,0,0,0,0,Yorba Linda,CA,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1282,gun,1,52,M,Hispanic,0,0,1,0,0,0,Jal,NM,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1275,knife,1,51,M,White,1,0,0,0,0,0,Fairfield,CT,TRUE,1,other,0,Not fleeing,0,FALSE,0
1278,unknown,1,48,M,White,1,0,0,0,0,0,Republic,MO,FALSE,0,attack,1,Car,1,FALSE,0
1279,gun,1,30,M,White,1,0,0,0,0,0,Mena,AR,FALSE,0,other,0,Foot,1,FALSE,0
1281,toy weapon,1,37,M,Black,0,1,0,0,0,0,Cincinnati,OH,FALSE,0,other,0,Other,1,FALSE,0
1285,unknown,1,30,M,Hispanic,0,0,1,0,0,0,Santa Ana,CA,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1286,unknown,1,35,M,Hispanic,0,0,1,0,0,0,Santa Ana,CA,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1287,gun,1,32,M,Hispanic,0,0,1,0,0,0,Reno,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1284,unknown,1,25,M,White,1,0,0,0,0,0,Commerce,GA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1295,knife,1,35,M,White,1,0,0,0,0,0,Ogden,UT,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1297,gun,1,31,M,White,1,0,0,0,0,0,Elizabethton,TN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1291,gun,1,30,M,Hispanic,0,0,1,0,0,0,Anaheim,CA,FALSE,0,attack,1,Car,1,TRUE,1
1294,gun,1,23,M,Hispanic,0,0,1,0,0,0,Albuquerque,NM,FALSE,0,attack,1,Foot,1,FALSE,0
1296,gun,1,41,M,Black,0,1,0,0,0,0,Lakewood,WA,FALSE,0,attack,1,Car,1,FALSE,0
1298,gun,1,45,M,White,1,0,0,0,0,0,Iuka,MS,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1289,unknown,1,46,M,Black,0,1,0,0,0,0,Seattle,WA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1290,gun,1,36,F,Native,0,0,0,0,1,0,Phoenix,AZ,TRUE,1,attack,1,Foot,1,FALSE,0
1292,gun,1,31,F,Black,0,1,0,0,0,0,Inglewood,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1293,unknown,1,32,M,Black,0,1,0,0,0,0,Inglewood,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1305,gun,1,38,F,Native,0,0,0,0,1,0,Houston,AK,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1301,gun,1,33,M,Hispanic,0,0,1,0,0,0,Denver,CO,FALSE,0,attack,1,Other,1,FALSE,0
1302,knife,1,45,M,White,1,0,0,0,0,0,Bakersfield,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1303,unknown,1,38,M,White,1,0,0,0,0,0,Mission,TX,TRUE,1,other,0,Car,1,FALSE,0
1304,toy weapon,1,22,M,White,1,0,0,0,0,0,Fairborn,OH,FALSE,0,other,0,Not fleeing,0,FALSE,0
1306,unknown,1,48,M,Black,0,1,0,0,0,0,Baton Rouge,LA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1309,gun,1,36,M,Hispanic,0,0,1,0,0,0,Ripon,CA,FALSE,0,other,0,Other,1,FALSE,0
1317,gun,1,26,M,White,1,0,0,0,0,0,Phoenix,AZ,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1310,machete,1,39,M,Hispanic,0,0,1,0,0,0,Houston,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1307,knife,1,16,M,White,1,0,0,0,0,0,Blue Springs,MO,TRUE,1,other,0,Not fleeing,0,FALSE,0
1313,gun,1,58,M,White,1,0,0,0,0,0,Bailey,CO,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1314,unknown,1,27,M,Hispanic,0,0,1,0,0,0,Phoenix,AZ,FALSE,0,other,0,Car,1,FALSE,0
1316,unknown,1,26,M,Hispanic,0,0,1,0,0,0,Cerritos,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1318,unarmed,0,21,M,Black,0,1,0,0,0,0,East Troy,WI,FALSE,0,other,0,Car,1,FALSE,0
1312,gun,1,37,M,White,1,0,0,0,0,0,Evans,CO,FALSE,0,attack,1,Foot,1,TRUE,1
1315,pole,1,56,M,Black,0,1,0,0,0,0,Montgomery,AL,FALSE,0,undetermined,0,Not fleeing,0,TRUE,1
1319,gun,1,19,M,White,1,0,0,0,0,0,Silver Springs,NV,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1320,gun,1,38,M,Black,0,1,0,0,0,0,Hesston,KS,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1322,toy weapon,1,18,M,Black,0,1,0,0,0,0,Roanoke,VA,TRUE,1,other,0,Not fleeing,0,FALSE,0
1324,unarmed,0,35,M,White,1,0,0,0,0,0,Rapid Valley,SD,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1325,gun,1,23,M,Hispanic,0,0,1,0,0,0,San Antonio,TX,FALSE,0,attack,1,Car,1,TRUE,1
1321,gun,1,41,M,White,1,0,0,0,0,0,Ashville,AL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1323,gun,1,44,M,White,1,0,0,0,0,0,Rapid City,SD,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1327,gun,1,24,M,Black,0,1,0,0,0,0,Raleigh,NC,FALSE,0,attack,1,Foot,1,FALSE,0
1328,gun,1,39,M,Hispanic,0,0,1,0,0,0,Palm Bay,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1329,gun,1,22,M,Hispanic,0,0,1,0,0,0,Euless,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1330,gun,1,37,M,White,1,0,0,0,0,0,Gautier,MS,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1331,unarmed,0,36,M,White,1,0,0,0,0,0,Bel Air,MD,TRUE,1,other,0,Not fleeing,0,FALSE,0
1341,knife,1,41,M,White,1,0,0,0,0,0,Johnstown,PA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1335,knife,1,27,M,Hispanic,0,0,1,0,0,0,Gilbert,AZ,FALSE,0,other,0,Car,1,FALSE,0
1342,unarmed,0,30,M,White,1,0,0,0,0,0,East Bernstadt,KY,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1334,gun,1,34,M,White,1,0,0,0,0,0,Cheektowaga,NY,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1336,gun,1,22,M,White,1,0,0,0,0,0,Beaumont,TX,TRUE,1,other,0,Not fleeing,0,FALSE,0
1332,gun,1,51,M,White,1,0,0,0,0,0,Azle,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1333,unarmed,0,42,M,White,1,0,0,0,0,0,Bismarck,ND,FALSE,0,other,0,Foot,1,FALSE,0
1340,gun,1,41,M,Hispanic,0,0,1,0,0,0,South Gate,CA,FALSE,0,attack,1,Other,1,FALSE,0
1339,gun,1,49,M,White,1,0,0,0,0,0,Rochester,NY,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1343,knife,1,45,M,White,1,0,0,0,0,0,San Jose,CA,FALSE,0,other,0,Not fleeing,0,FALSE,0
1344,unknown,1,45,M,White,1,0,0,0,0,0,Topeka,KS,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1345,gun,1,42,M,White,1,0,0,0,0,0,Billings,MT,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1348,unknown,1,41,M,Hispanic,0,0,1,0,0,0,Carlsbad,NM,FALSE,0,other,0,Car,1,FALSE,0
1347,toy weapon,1,27,M,White,1,0,0,0,0,0,Tampa,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1349,toy weapon,1,37,M,White,1,0,0,0,0,0,Biloxi,MS,FALSE,0,other,0,Not fleeing,0,FALSE,0
1351,toy weapon,1,22,M,Black,0,1,0,0,0,0,Reno,NV,TRUE,1,attack,1,Foot,1,FALSE,0
1352,gun,1,21,M,Hispanic,0,0,1,0,0,0,Long Beach,CA,FALSE,0,other,0,Foot,1,FALSE,0
1353,gun,1,50,M,White,1,0,0,0,0,0,Odessa,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1354,unknown,1,23,M,Hispanic,0,0,1,0,0,0,Colorado City,CO,FALSE,0,attack,1,Car,1,FALSE,0
1350,gun,1,25,M,Black,0,1,0,0,0,0,Norfolk,VA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1355,gun,1,51,M,White,1,0,0,0,0,0,Rosalia,KS,TRUE,1,attack,1,Not fleeing,0,TRUE,1
1375,knife,1,46,M,White,1,0,0,0,0,0,Clinton,IL,TRUE,1,other,0,Not fleeing,0,FALSE,0
1515,gun,1,23,M,Hispanic,0,0,1,0,0,0,Newark,CA,FALSE,0,attack,1,Foot,1,FALSE,0
1476,gun,1,43,M,White,1,0,0,0,0,0,Greensboro,NC,TRUE,1,attack,1,Not fleeing,0,TRUE,1
1357,unarmed,0,37,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,other,0,Foot,1,FALSE,0
1365,Taser,1,20,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1356,unknown,1,45,M,White,1,0,0,0,0,0,Glendale,CA,TRUE,1,attack,1,Car,1,FALSE,0
1358,unarmed,0,16,M,Hispanic,0,0,1,0,0,0,Addison,TX,FALSE,0,undetermined,0,Car,1,FALSE,0
1359,unarmed,0,30,M,White,1,0,0,0,0,0,Lenoir City,TN,FALSE,0,other,0,Car,1,TRUE,1
1360,gun,1,26,M,White,1,0,0,0,0,0,Piedmont,AL,FALSE,0,attack,1,Car,1,FALSE,0
1361,gun,1,24,M,Black,0,1,0,0,0,0,Chester,PA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1362,hammer,1,38,F,White,1,0,0,0,0,0,Vancouver,WA,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1379,gun,1,28,M,Black,0,1,0,0,0,0,Landover,MD,FALSE,0,other,0,Not fleeing,0,FALSE,0
1364,gun,1,29,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Foot,1,FALSE,0
1366,gun,1,34,M,White,1,0,0,0,0,0,Russellville,KY,FALSE,0,other,0,Foot,1,FALSE,0
1369,knife,1,38,M,White,1,0,0,0,0,0,Evansville,IN,FALSE,0,other,0,Car,1,TRUE,1
1371,gun,1,43,M,White,1,0,0,0,0,0,Fort Worth,TX,FALSE,0,other,0,Other,1,TRUE,1
1367,unarmed,0,23,M,Hispanic,0,0,1,0,0,0,Florence,CA,TRUE,1,other,0,Not fleeing,0,FALSE,0
1368,gun,1,33,M,Hispanic,0,0,1,0,0,0,San Antonio,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1374,gun,1,40,M,White,1,0,0,0,0,0,Anson County,NC,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1370,gun,1,38,M,Asian,0,0,0,1,0,0,Burnsville,MN,TRUE,1,other,0,Not fleeing,0,TRUE,1
1372,gun,1,53,M,Asian,0,0,0,1,0,0,Tampa,FL,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1376,gun,1,29,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,attack,1,Other,1,FALSE,0
1377,gun,1,30,M,Black,0,1,0,0,0,0,Houston,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1401,gun,1,60,M,White,1,0,0,0,0,0,Idaho Falls,ID,FALSE,0,other,0,Not fleeing,0,FALSE,0
1382,toy weapon,1,25,F,Black,0,1,0,0,0,0,Norfolk,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1387,unknown,1,24,M,White,1,0,0,0,0,0,Covington,LA,FALSE,0,undetermined,0,Car,1,FALSE,0
1388,gun,1,21,M,Black,0,1,0,0,0,0,Chicago,IL,FALSE,0,attack,1,Foot,1,FALSE,0
1392,gun,1,23,M,White,1,0,0,0,0,0,White Plains,KY,FALSE,0,attack,1,Other,1,FALSE,0
1380,knife,1,61,M,White,1,0,0,0,0,0,Hopewell,VA,TRUE,1,other,0,Not fleeing,0,TRUE,1
1391,gun,1,54,M,White,1,0,0,0,0,0,Fort Littleton,PA,FALSE,0,attack,1,Other,1,FALSE,0
1393,gun,1,62,M,Hispanic,0,0,1,0,0,0,Fort Wayne,IN,FALSE,0,attack,1,Foot,1,FALSE,0
1394,toy weapon,1,16,M,Black,0,1,0,0,0,0,Gainesville,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
1396,toy weapon,1,25,M,White,1,0,0,0,0,0,Stamford,CT,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1397,gun,1,28,M,White,1,0,0,0,0,0,South Greensburg,PA,TRUE,1,attack,1,Car,1,FALSE,0
1395,knife,1,76,M,White,1,0,0,0,0,0,Burlington,VT,TRUE,1,other,0,Not fleeing,0,TRUE,1
1398,pick-axe,1,25,M,Hispanic,0,0,1,0,0,0,Miami,FL,TRUE,1,other,0,Not fleeing,0,FALSE,0
1399,unknown,1,33,M,White,1,0,0,0,0,0,Fredericksburg,VA,FALSE,0,attack,1,Other,1,TRUE,1
1400,gun,1,51,M,White,1,0,0,0,0,0,Thornton,CO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1402,gun,1,34,M,Hispanic,0,0,1,0,0,0,Fresno,CA,FALSE,0,attack,1,Foot,1,TRUE,1
1403,gun,1,30,M,Black,0,1,0,0,0,0,Raleigh,TN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1404,knife,1,44,M,White,1,0,0,0,0,0,Braintree,MA,FALSE,0,other,0,Foot,1,FALSE,0
1405,toy weapon,1,24,M,Black,0,1,0,0,0,0,Pawtucket,RI,FALSE,0,attack,1,Foot,1,FALSE,0
1406,gun,1,29,M,White,1,0,0,0,0,0,Redlands,CA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1407,gun and knife,1,48,M,Hispanic,0,0,1,0,0,0,Pueblo,CO,FALSE,0,other,0,Not fleeing,0,TRUE,1
1408,gun,1,19,M,Hispanic,0,0,1,0,0,0,Pueblo of Laguna,NM,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1415,gun,1,22,M,Black,0,1,0,0,0,0,Blue Springs,MO,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1412,meat cleaver,1,39,M,Hispanic,0,0,1,0,0,0,Lowell,MA,TRUE,1,other,0,Not fleeing,0,FALSE,0
1413,gun,1,36,M,White,1,0,0,0,0,0,Grundy,VA,TRUE,1,other,0,Not fleeing,0,FALSE,0
1414,gun,1,55,M,White,1,0,0,0,0,0,Myrtle Beach,SC,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1416,gun,1,46,M,White,1,0,0,0,0,0,Tampa,FL,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1410,knife,1,34,M,White,1,0,0,0,0,0,Lee's Summit,MO,TRUE,1,other,0,Not fleeing,0,FALSE,0
1411,scissors,1,27,F,Native,0,0,0,0,1,0,Winslow,AZ,FALSE,0,other,0,Not fleeing,0,TRUE,1
1417,gun,1,33,M,White,1,0,0,0,0,0,Roswell,NM,TRUE,1,attack,1,Not fleeing,0,TRUE,1
1418,gun,1,18,M,Black,0,1,0,0,0,0,Kinston,NC,FALSE,0,other,0,Not fleeing,0,FALSE,0
1419,gun,1,33,M,White,1,0,0,0,0,0,Splendora,TX,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1421,gun,1,51,M,White,1,0,0,0,0,0,Piedmont,SC,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1422,gun,1,50,F,White,1,0,0,0,0,0,Aitkin,MN,TRUE,1,attack,1,Not fleeing,0,FALSE,0
1420,flashlight,1,46,M,White,1,0,0,0,0,0,Clearlake Park,CA,FALSE,0,attack,1,Not fleeing,0,TRUE,1
1423,gun,1,33,M,White,1,0,0,0,0,0,Los Angeles,CA,FALSE,0,attack,1,Foot,1,FALSE,0
1436,gun,1,25,M,Hispanic,0,0,1,0,0,0,Glendale,AZ,FALSE,0,undetermined,0,Not fleeing,0,FALSE,0
1514,gun,1,52,M,White,1,0,0,0,0,0,Jackson,GA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1424,gun,1,18,M,Black,0,1,0,0,0,0,Baltimore,MD,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1425,gun,1,43,M,Black,0,1,0,0,0,0,Baltimore,MD,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1426,gun,1,34,M,Black,0,1,0,0,0,0,Richmond,VA,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1846,gun,1,31,M,Black,0,1,0,0,0,0,Las Vegas,NV,FALSE,0,attack,1,Foot,1,TRUE,1
1427,shovel,1,65,M,Hispanic,0,0,1,0,0,0,Lockhart,TX,TRUE,1,undetermined,0,Not fleeing,0,FALSE,0
1435,gun,1,37,M,Hispanic,0,0,1,0,0,0,Odessa,TX,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1432,gun,1,30,M,Black,0,1,0,0,0,0,Indianapolis,IN,FALSE,0,attack,1,Not fleeing,0,FALSE,0
1430,unknown,1,36,F,White,1,0,0,0,0,0,Macon County,AL,TRUE,1,other,0,Not fleeing,0,TRUE,1
1431,gun,1,25,M,White,1,0,0,0,0,0,Austin,TX,FALSE,0,attack,1,Foot,1,FALSE,0
1433,Taser,1,69,M,White,1,0,0,0,0,0,Eau Claire,WI,FALSE,0,attack,1,Not fleeing,0,FALSE,0
